created_at,favorite_count,retweet_count,text
2021-05-12 07:22:46,3808,1318,"📢#TRC20-#USDT is now available on @krakenfx.

🎊The circulation amount of #TRC20-#USDT issued by @Tether_to on the #TRON network exceeded 29.9 Billion. 

🙌Welcome to use #TRC20-#USDT to enjoy immediate transactions and free handling fees. https://t.co/BVLO7rpP2y"
2021-05-12 05:52:51,3285,1110,Thank you for supporting @Tether_to on #TRON @krakenfx! https://t.co/mpHWo9VypX
2021-05-12 05:47:03,21,2,@rleshner @iamDCinvestor @adamscochran I bid 70 million for Basquiat too. Haha all the bids from HK are from me.
2021-05-12 05:46:06,20,4,@rleshner 😂😂😂yes it is me
2021-05-11 10:07:37,6449,3247,"🚀#TRON will be launching into a new adventure soon!
 
1⃣Leave your comments on what #TRON will be launching next
2⃣RT this &amp; tag 3 friends
 
🎁10 lucky winners will be randomly chosen for a #TRON swag pack each! https://t.co/5hrPZTNxK1"
2021-05-11 09:12:24,6490,2320,"👏Let the countdown begin!👏

2 days until #TRON launches into our next great adventure!!! https://t.co/klM8NdTMw0"
2021-05-11 08:46:18,2971,1085,"🎉Another big day for the #TRON ecosystem and community. We are close to 30 Billion!

🚀The circulation amount of #TRC20-#USDT issued by @Tether_to on the #TRON network exceeded 29.9 Billion. 

🙌Welcome to use #TRC20-#USDT to enjoy immediate transactions and free handling fees. https://t.co/GGvr6XZnO5"
2021-05-10 14:14:10,5730,1413,What the animal #TRX stand for?
2021-05-10 13:47:18,2467,976,Welcome. 😆 https://t.co/xEyBthwbRn
2021-05-10 13:34:09,2550,983,Me too. https://t.co/4P4d2iMjG4
2021-05-10 13:29:27,115,3,@TomBrady Nice 😄
2021-05-10 13:24:57,4672,1533,"I would like to pay 10x price to have lunch with @elonmusk, which is $45 million if @elonmusk takes the deal 😊 https://t.co/meU1A8HVvU"
2021-05-10 13:22:33,4043,670,@elonmusk @SpaceX .@elonmusk I am serious. I would like to pay $50 million worth $Doge for this launch and you should consider my offer since @SpaceX need first satellite deal transaction paid with doge from customer order. Let's do it! Just like Maezawa @yousuck2020.
2021-05-10 13:20:36,5271,2071,.@elonmusk I am serious. I would like to pay $50 million worth $Doge for this launch and you should consider my offer since @SpaceX need first satellite deal transaction paid with doge from customer order. Let's do it! Just like Maezawa @yousuck2020. https://t.co/MB330NePhI
2021-05-10 13:10:17,83,12,@TomBrady Please do it. I will pay $100k for this pic if you change it and make it to NFT😁
2021-05-10 13:02:40,5988,986,@elonmusk I want to pay @SpaceX to launch satellite for #tron and #bittorrent 😄 what's the next step? Happy to pay with Doge. 😍
2021-05-10 11:32:12,274,50,"(5/5)🙌Check out the website for the full line up:
https://t.co/MXL55Bordk"
2021-05-10 11:32:12,243,41,"(4/5)🤗Welcome to join with me to discuss
 
✅What are the critical elements required to create fair, transparent and liquid markets?
✅Which innovative companies are creating new marketplaces across digital assets, private securities, art, e-sports betting, and loyalty points?"
2021-05-10 11:32:11,98,19,"(3/5)💁‍♂️“Building Tomorrow’s Marketplaces” is about the transformation in the financial services industry, w/ new assets getting digitized &amp; traded on emerging marketplaces that are being set up to deal in Private securities, Real Estate, #Crypto, Art, Customer Rewards &amp; #NFTs."
2021-05-10 11:32:10,90,16,"(2/5)😃It is an absolute honor to talk with Tom Frederick the CEO of HXSquare, @scottlynn the CEO of @MasterworksIO, @henrysward the CEO of @cartainc, and @gw_roofstock the chairman of @Roofstock about Bringing New Assets to Truly Digital Marketplaces."
2021-05-10 11:32:10,2329,1009,"(1/5)😃 So honored to be invited to @RBLTSecurities's FinTech Summit ""Building Tomorrow’s Marketplaces” on May 19, 2021!

Excited to be on the same stage w/ @adenatfriedman, the CEO of @Nasdaq, and learn her vision about creating new markets like #cryptocurrencies! https://t.co/Rrr7T1ZAjb"
2021-05-10 10:04:08,3017,1223,"🚀Total LP staking of #TRX-#BNB, #BTT-#BNB, #WIN-#BNB on @PancakeSwap Farms exceeded $84M USD!

⚒️Stake #TRX-#BNB, #BTT-#BNB, and #WIN-#BNB to earn $CAKE Rewards on #PancakeSwap Farms!

#BinanceSmartChain #BSC https://t.co/guOEzJzRgR"
2021-05-08 16:51:40,3136,1360,Follow @WinkLink_Oracle 😍 https://t.co/lnHB33czpF
2021-05-08 10:51:45,2700,994,https://t.co/U1JohRAqO4 keep going! @DeFi_JUST https://t.co/LPE5Cnb2iq
2021-05-08 09:49:25,2774,1204,🇺🇬👏👏👏 @binance @BinanceBCF @cz_binance @Tronfoundation @BitTorrent https://t.co/fiVbfaZ3Jk
2021-05-08 09:46:40,3210,1290,"🚀Total LP staking of #TRX-#BNB, #BTT-#BNB, #WIN-#BNB on @PancakeSwap Farms exceeded $51M USD!

⚒️Stake #TRX-#BNB, #BTT-#BNB and #WIN-#BNB to earn $CAKE Rewards on #PancakeSwap Farms!

#BinanceSmartChain #BSC https://t.co/n5YpWNinxt"
2021-05-08 09:40:22,2342,1042,"🚀According to @PancakeSwap,  #TRX-#BNB and #WIN-#BNB Pools are in the TOP5 among all of the Pools on PancakeSwap Farms by APR!

💁‍♂️Farms will have 2x #CAKE rewards for the first 48 hours and then 1x CAKE rewards after that.
#PancakeSwap Farms APR:
TRX-BNB 326.95%
WIN-BNB 317.23% https://t.co/KJJ7rUitG3"
2021-05-07 12:31:53,2574,1385,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $14.2 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX , #JST, #SUN, #BTT , #WIN, #TUSD rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/f05gJKgnMI"
2021-05-07 11:08:48,538,46,@PancakeSwap Really? 😜
2021-05-07 09:27:29,3266,1294,"🚀Total staking of #TRX, #BTT, #WIN on @PancakeSwap Syrup Pools exceeded $35M USD in less than 2 hours!

⚒️Stake $CAKE to earn #TRX, #BTT, #WIN Rewards on #PancakeSwap Syrup Pools!

#BinanceSmartChain #BSC https://t.co/xYcagSrtN6"
2021-05-07 09:21:13,2492,1202,"🚀Total LP staking of #TRX-#BNB, #BTT-#BNB, #WIN-#BNB on @PancakeSwap Farms exceeded $10M USD in less than 2 hours!

⚒️Stake #TRX-#BNB, #BTT-#BNB and #WIN-#BNB to earn $CAKE Rewards on #PancakeSwap Farms!

#BinanceSmartChain #BSC https://t.co/oi6HAtvPoC"
2021-05-07 09:15:21,3591,1473,Great APR return for #TRX #BTT #WIN liquidity mining pairs with #BNB on @PancakeSwap 😍 #BSC https://t.co/uWsvhv9ecd
2021-05-07 07:31:27,3757,1552,"🥳Be sure to participate in the #TRON x @PancakeSwap Campaign now!

🚀#PancakeSwap Syrup Pools APY:
$TRX 128.00%
$BTT 120.62%
$WIN 126.70%

💁‍♂️Farms have 2x $CAKE rewards for the 1st 48 hours
#PancakeSwap Farms APY:
#TRX-#BNB: 49,700.68%
#BTT-#BNB: 73,643.99%
#WIN-#BNB: 13,213.98% https://t.co/2Pks0SEEIK"
2021-05-07 07:14:57,781,153,"(2/2)❓How to move your TRON-based $TRX, @BitTorrent $BTT or @WinkLink_Oracle $WIN to #BinanceSmartChain #BSC?

💁‍♂️Use @binance Exchange to withdraw #BEP20-#TRX, #BEP20-#BTT and #BEP20-#WIN"
2021-05-07 07:14:56,2804,1156,"(1/2) 🥳Triple Treat!
🚀 $TRX, $BTT &amp; $WIN are LIVE on @PancakeSwap Syrup Pool!
 
✅Stake #CAKE to earn $TRX, $BTT and $WIN
✅Stake #TRX-#BNB, #BTT-#BNB, #WIN-#BNB to earn #CAKE on @PancakeSwap farm
 
All 3 farms will have 2x $CAKE rewards for the 1st 48 hours! Don’t miss it! https://t.co/WyR7ELA9gJ"
2021-05-07 04:53:43,7535,717,@elonmusk Yes. Cryptocurrency is just beginning!
2021-05-07 04:37:29,2362,1053,.@Poloniex is working on fixing $ETC withdrawal for our customers. We understand everyone's frustration but we are trying our best to resolve it. Funds are #SAFU and intact.
2021-05-06 15:46:20,4591,1629,"⚒️Stake #CAKE to earn #TRX, #BTT or #WIN tokens! 

🎉 #TRX-#BNB, #BTT-#BNB and #WIN-#BNB farms on @PancakeSwap!

🙌All #TRONICS are welcome to vote NOW for the features to go live on #PancakeSwap💰

👉Cast your vote: https://t.co/GT84AlVpLT"
2021-05-06 15:17:52,2889,1358,#TRX #BTT #WIN with $CAKE 😍 @PancakeSwap #BSC https://t.co/80NP4ywmQ6
2021-05-06 14:10:33,2784,1381,"🎉Welcome #DOGE to join  #TRONCenturyMining as the next project participant!
 
⚒️Once launched, #TRC20-#DOGE will have its own mining pool and rewards
 
Join and earn 5-in-1 #TRON Token and $DOGE in addition
 
👉 TRC20-DOGE contract: https://t.co/3uM0FtdNdu
 
⏰More details soon https://t.co/E01Jc4p7jj"
2021-05-06 10:16:56,2848,1184,.@Poloniex has over 500 million #doge ($333 million today). It is good enough for everyone trade and swap #doge on #Poloniex. Enjoy! @elonmusk @dogecoin   https://t.co/smVjjfoV3R
2021-05-06 10:14:20,2596,1341,"#Dogecoin on #TRON has been issued. @poloniex, https://t.co/Y2sDxbLmiR, https://t.co/AzvfhEjc3G and https://t.co/OE3UOazYBd support coming. Soon you will be able to swap #doge with #USDT on chain and earn interest by holding #doge!  https://t.co/AwX3aKwaDl"
2021-05-06 06:47:20,2650,1275,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 28.9 Billion🎉🎉🎉🎊🎊🎊 https://t.co/5z9Z2azNZE"
2021-05-06 03:59:13,2990,1256,.#BTT #WIN @WinkLink_Oracle @BitTorrent https://t.co/tdpqWlpyNU
2021-05-05 16:37:53,3524,1277,"Looking forward to joining the @CoinDesk team at #Consensus2021, May 24-27! Join me as we discuss the crypto’s mainstream adoption through #TRON, #BitTorrent, NFTs, ETFs, central bank digital currencies and more. @BarrySilbert Register: https://t.co/v3DwmE8tqS https://t.co/WSTkCtKLt3"
2021-05-05 16:22:14,3683,1683,"All #TRX, #BTT #WIN #JST #SUN holders will get #Dogecoin reward by #defi mining in #TRON. https://t.co/nCPYQK55Pb"
2021-05-05 16:13:43,9075,2744,#TRON will become the first #Defi blockchain protocol to support #dogecoin. You can deposit$trade Dogecoin with #USDT and earn interest on https://t.co/Y2sDxbLmiR &amp; https://t.co/AzvfhEjc3G. Doge on #TRX swap will be supported by @Poloniex.  @elonmusk @dogecoin #doge
2021-05-05 15:04:25,3090,1195,"🎉 Soon we will welcome a new project to #TRONCenturyMining!

⚒️ Once launched, it will have its own mining pool, and users will be able to earn Project's token in addition to the #TRONCenturyMining 5-in-1 #TRON Token Gift Pack 💰

#TRON #BTT #WIN #JST #SUN https://t.co/Z1QlhjGECr"
2021-05-03 10:06:18,5577,1477,🌞
2021-05-03 06:04:03,713,103,"(2/2) 📆#TRONCentury Mining Phase 3 will be from May 3rd 2021, 21:00 - to June 7th, 2021 20:59 (SGT)

💰Stake 1 to earn 5, high earns with NO risk!"
2021-05-03 06:04:03,3078,1212,"(1/2)🚀#TRONCenturyMining Phase 3 launching soon!
 
⚒️#TRONCenturyMining Phase 3 will continue with the same mining speed of the previous phase, with the same high returns!
 
💰Join now and maximize your earnings with five mainstream TRON tokens!

👇More:https://t.co/oIHiBDXmKE"
2021-05-02 13:33:11,26,2,@paoloardoino @Bitfinexed @ahcastor @BennettTomlin Lol
2021-05-02 09:57:52,137,9,@Tether_to Can I get one? 😍
2021-05-02 05:46:29,48,5,@rleshner All in habitable planet!
2021-05-01 16:08:22,3185,374,@cz_binance @BinanceBCF Our prayers are with everyone in India 🙏🙏🙏
2021-05-01 15:27:57,3872,1341,"To bridge #TRON and #Ethereum, @DeFi_JUST has issued #TRX on ETH just like #ETH on #TRON. @Poloniex will be the first exchange to support the swap between #TRX ERC20 and #TRX! #TRX ERC20 address is 0xE1Be5D3f34e89dE342Ee97E6e90D405884dA6c67. Uniswap: https://t.co/3ou9YFWVLY"
2021-05-01 08:38:53,3544,1379,#WINKLINK #WIN https://t.co/XZm95e7adi
2021-05-01 08:38:27,5483,1521,Today @binance home page #BTT @BitTorrent #WIN @WinkLink_Oracle https://t.co/AdMsbPa4mj
2021-04-30 16:06:18,23,1,@lawmaster @Arthur_0x @AndreCronjeTech Really? 😂
2021-04-30 10:45:31,2511,1027,"🎉Congrats to the following commenters!
🙌You were CHOSEN for a #TRON swag pack! 🎁

@syurs_ted
@raisiqbal
@toroivn
@ggaurav150
@lee_misko
@amit2506
@Kdt1551
@memoozfidan
@JT20191
@ThuongCB

🪅@Tronfoundation will DM you for your info so we can send you your prize 📨 https://t.co/lxyzIXaHmN"
2021-04-30 10:00:31,5224,1865,"🎉#TRON is excited to announce the upcoming launch of #TRON Apollo: Interconnecting Blockchains🚀

👉#TRON's official cross-chain scaling solution, enabling data and asset transfer across multiple chains, with security, openness, and unlimited scalability

🚀More coming soon https://t.co/onFWf5ZND5"
2021-04-30 05:32:20,140,18,@HuobiGlobal nice! Thank you @HuobiGlobal!
2021-04-29 05:45:18,336,27,@balajis Yes! We are hiring from twitter😆
2021-04-29 05:35:39,4921,2195,"#TRON will soon be worth more than @PayPal and @antgroup, combined. https://t.co/zOoCPNu3eY"
2021-04-28 09:02:22,409,57,(3/3)💁‍♂️The address is: https://t.co/1qzCu8lRbM
2021-04-28 09:02:21,625,92,(2/3)🚀The ownerships of the “Femme nue couchée au collier (Marie-Thérèse)” has been mapped on the #TRON public chain according to the #TRC721 standard and the artwork will be permanently preserved on the #TRON #blockchain and #BTFS decentralized storage system. https://t.co/Q4XK1J0oFr
2021-04-28 09:02:20,3089,1167,(1/3)📢 I am thrilled to announce that Pablo Picasso’s artwork has been NFTized for the first time ever by JUST NFT Fund. https://t.co/AltRFTwlwd
2021-04-28 05:21:51,3807,1337,Why There Is Now More Tether on #TRON Than #Ethereum https://t.co/8OjVUmmi8S
2021-04-27 14:01:01,58,4,@Tether_to Big congrats! 😣
2021-04-27 10:39:55,3183,1124,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $12 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #TUSD rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/5D6ZdgbLEy"
2021-04-26 10:54:42,2795,1082,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $10.9 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #TUSD rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/BSwSb1UyDA"
2021-04-26 10:10:56,2950,1378,"🏆#TRC20-#USDT circulation amount has become No.1 in stablecoin field in less than 2 years. 

🎊#TRON’s triumph over #Ethereum in #USDT circulation to become the go-to choice for hundreds of millions of users marks a highlight in the history of crypto. https://t.co/oEkyU5WR6d"
2021-04-26 09:27:38,36,5,@paoloardoino Huge congrats😍
2021-04-25 17:00:15,138,22,@sandeepnailwal @balajis @VitalikButerin My donation link: https://t.co/yKV4Mit4lP
2021-04-25 16:59:23,774,609,"@sandeepnailwal @balajis I’m in! I have donated 2 million #TRX to the India Covid relief campaign lead by @sandeepnailwal. Join me, @VitalikButerin, @balajis by donating at the addresses below. Pease help spread the word. For every RT, I'll donate another $100 to the fund, up to 100k. #cryptovscovid"
2021-04-25 16:58:34,830,201,My donation link: https://t.co/yKV4Mit4lP
2021-04-25 16:57:36,5635,3665,"I’m in! I have donated 2 million #TRX to the India Covid relief campaign lead by @sandeepnailwal. Join me, @VitalikButerin, @balajis by donating at the addresses below. Pease help spread the word. For every RT, I'll donate another $100 to the fund, up to 100k. #cryptovscovid https://t.co/aaHR64kiCl"
2021-04-25 15:03:26,6094,1215,#NewProfilePic https://t.co/C6hvlg2dp7
2021-04-25 11:04:43,2688,1110,Which one? 😆 https://t.co/xMkVDuRckT
2021-04-25 10:38:11,276,27,@whale_alert Moving to a new and #Safu cold storage infrastructure for #BTT.
2021-04-25 10:37:47,1490,182,Moving to a new and #Safu cold storage infrastructure for #BTT.
2021-04-25 10:36:19,168,13,@whale_alert #BitTorrent foundation adjusts cold storage protocol of #BTT regularly to ensure the funds are #safu.
2021-04-25 10:28:56,4525,1446,#BitTorrent foundation adjusts cold storage protocol of #BTT regularly to ensure the funds are #safu.
2021-04-23 08:39:10,5469,3960,"🚀#TRON is launching something new very soon!🔥

✅Leave your guess at what #TRON's next great endeavor would be in the comments
✅RT this &amp; tag 3 friends

🏆10 lucky winners will be randomly chosen for a #TRON swag pack each! https://t.co/jftta5f1rd"
2021-04-22 10:52:30,2962,1195,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $11.6 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #TUSD rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/OAWD5XEsLq"
2021-04-22 09:26:54,3579,1170,"📢According to @TRONSCAN_ORG, #TRON total accounts exceeded 30 Million in less than 3 years.

🚀This amazing growth proves that #TRON is the world's fastest-growing public chain with continuous daily new accounts every day. Thanks for all the supports from #TRONICS💪 https://t.co/LolmHAVv5e"
2021-04-22 04:30:54,3202,1233,"😀Let's express our gratitude to Mother Earth by taking care of it, protecting it, and making it a healthier and greener place to live. 

🤗Wishing you and your family a Happy Earth Day!
 #EarthDay2021"
2021-04-21 11:20:47,3011,1194,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $12.1 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #TUSD rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/YLOAXmwPBc"
2021-04-20 10:59:58,2925,1075,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $12 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #TUSD rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/mqR6laK535"
2021-04-20 03:41:33,3658,1184,"🎉The holder addresses of #TRC20-#USDT issued by @Tether_to on #TRON network surpassed #ERC20-#USDT

🏆Another huge milestone for #TRON and #TRONICS! https://t.co/WiHv2Xfq5L"
2021-04-20 03:39:52,2384,1159,"🎉Another big day for the #TRON ecosystem and community.

🚀The circulation amount of #TRC20-#USDT issued by @Tether_to on the #TRON network exceeded 25.9 Billion, which already surpassed the circulation of #ERC20-#USDT.

🤔Guess when will we exceed 30 Billion? https://t.co/fpxzYzesiS"
2021-04-19 14:36:25,2941,1044,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $12.8 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #BTCST rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/NcI2jDPh6z"
2021-04-19 13:06:50,2441,968,"Congratulations and a warm welcome to @tusd_official for officially joining #TRONCenturyMining!👏👏👏
 
Simply stake TUSD-TRX LP tokens for #TRX, #JST, #SUN, #BTT, #WIN rewards at https://t.co/rJYHv3rZ8m!💰 https://t.co/dffrZM1WVl"
2021-04-19 12:59:04,37,7,@GovertGold @binance Is this Android mobile? IOS and Laptop works good for me. 😀
2021-04-19 09:02:19,3568,1225,"📢According to @TRONSCAN_ORG, the peak number of active accounts of this month equals 10,841,014 (2021-03-31 UTC)!

📈31.79% increase compared with the last month!

🏆This incredible growth shows that #TRON is the world’s fastest-growing public chain. #TRON, Unstoppable💪 https://t.co/KOrfKUvKvC"
2021-04-18 15:25:59,90,3,@udiWertheimer @muratpak @Sothebys @niftygateway lol
2021-04-18 13:00:56,733,84,"(2/2) Since the fund established, we’ve worked with three major #NFT auction platforms: @ChristiesInc, @Sothebys and @niftygateway. @muratpak is the one we have been looking forward to working with, and we will continue to pay attention to other artists in the field."
2021-04-18 13:00:55,3308,1091,(1/2) I’ve purchased 1686 units and collected a full set of Open Edition #NFTs by @muratpak at the @Sothebys X @niftygateway auction. This was the first official cooperation between the #JUST NFT fund and Sotheby’s. https://t.co/t8oMNWIz7z
2021-04-18 06:57:36,2639,271,@cz_binance Hodl 👍
2021-04-18 06:56:52,76,7,@paoloardoino when 50B? 😆
2021-04-18 06:46:42,6350,1740,#TRX now is the most active blockchain in the world. #btc #eth #TRON @coinmetrics https://t.co/t9aCDzhXYT
2021-04-17 15:16:07,20398,4101,#BTT https://t.co/tMZ3mSwPpH
2021-04-17 15:13:53,2880,1076,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $15.1 Billion.

🚀TVL increased by $10.1 Billion which stands for a 202% increase since #TRONCenturyMining launch.

⚒️Join #TRONCenturyMining for high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/OeXSAaoyoJ"
2021-04-17 09:43:23,2567,897,Make sense. 🤔 https://t.co/n8wxsPmkbg
2021-04-17 09:24:25,13198,3122,Time to #BitTorrent. #BTT 😆
2021-04-17 09:14:31,2668,1101,. @Poloniex is the first exchange in the world to list @dogecoin in 2014. @elonmusk we should at least get some credits for support #dogecoin 😆 https://t.co/acf6BmdO9g
2021-04-17 05:33:34,5832,1470,🅣 for #TRON？
2021-04-16 14:02:44,2812,1155,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $13.9 Billion.

🚀TVL increased by $8.9 Billion which stands for a 178% increase since #TRONCenturyMining launch.

⚒️Join #TRONCenturyMining for high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/vTmZLv1GhS"
2021-04-16 11:45:05,3308,1102,"📋#TRC20-#TUSD and #ER20-#TUSD🧐
Choose your fighter👊

#TUSD on #TRON means:
✅Speed in transactions
✅Low to NO fees
✅Large scale transactions with high frequency

Usage experience speaks for itself!😉#TronNetwork https://t.co/0wdQWMqM8s"
2021-04-16 11:19:47,814,128,"(2/2) 🚀So far, #TRON has become the largest issuer of #USDT, and TRON-based #USDT has secured the throne in the stablecoin world. https://t.co/472ECtvbUc"
2021-04-16 11:19:39,2410,1014,"(1/2) 🎊On April 14, #TRC20-#USDT circulation has surpassed 23.9 billion with a whopping market cap of over $24 billion, overtaking the supply &amp; market cap of #ERC20-#USDT. 
https://t.co/6tiJnSaMSu"
2021-04-16 08:51:01,2209,1026,"Get ready to welcome $TUSD to #TRONCenturyMining!⚒️

@tusd_official will join #TRONCenturyMining in mining pool in a few days🤩

See below for details and stay tuned😎 https://t.co/wAmoAYvZI4"
2021-04-16 05:30:00,3804,1102,Today's @binance page 😀 #TRX #BTT https://t.co/lJbuR9WVFq
2021-04-16 05:09:03,13126,3160,Feels like #BTT will be the next #Doge! #BitTorrent
2021-04-16 05:04:05,2624,1101,The stablecoin flippening is happening!  https://t.co/dqDoHTSjVu
2021-04-15 15:17:27,2141,926,"🤗#TRC20-#TUSD Roadmap and Potential of fully transparent and regulated #stablecoin $TUSD on the #TRON Network

Platforms:
🟡DLive: https://t.co/Y1eqltI8f5
🔴YouTube: https://t.co/he1KCOXUQe (Justin Sun)
https://t.co/u1boulBF62 (TRON)
🔵Periscope: https://t.co/WBNaITxVXv"
2021-04-15 14:58:09,2785,1077,Justin Sun: #TRC20-#TUSD. Roadmap and Potential of fully transparent and regulated #stablecoin $TUSD on the #TRON Network https://t.co/WBNaITxVXv
2021-04-15 11:17:11,2673,997,"🚀#TRC20-#USDT is out-performing  #ERC20-#USDT on the market in different ways!

⚡️Immediate transactions
🆓Free handling fee
🎊#TRC20-#USDT circulation has surpassed #ERC20-#USDT!

💁‍♂️Your choice is obvious! Try it now! https://t.co/T9T0TFRs1J"
2021-04-15 11:07:21,2525,1062,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $13.8 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #BTCST rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/WFxBYr5aT3"
2021-04-15 04:07:33,4153,1426,"🎊Time to witness the historical moment.

🚀In less than 2 years, #USDT on #TRON outperforms #Ethereum in both circulation and market cap.

🤗Thank you all for the support and trust from #TRONICS. #TRON, to the future✊ https://t.co/gKJT5nZLzO"
2021-04-14 16:24:28,3222,1205,"📢Today is the day we have all been waiting for!

🎉#USDT Circulation on #TronNetwork has just surpassed $USDT Circulation on #Ethereum in less than 2 years since launch!

🏆This is a huge milestone for #TRON and we want to thank our community for the continuous support! https://t.co/RhwY1LJ6XF"
2021-04-14 15:57:44,17636,4031,"Finally! After 729 days' endeavors, USDT on #TRON (23.9B) has surpassed USDT on #Ethereum (23.4B). It is a historic moment."
2021-04-14 10:58:03,15,1,@lawmaster @Poloniex Lol😂
2021-04-13 14:21:29,3897,1219,"📢According to @coinmarketcap, #TRON market cap has exceeded 10 billion USD.

🚀Boasting over 28 million accounts and 1.7 billion transactions, #TRON is the world's fastest-growing public chain. https://t.co/oSSWzp4PVJ"
2021-04-13 11:40:11,2423,1098,"🎊#TRC20-#TUSD @tusd_official now live on #TRON.

📢Join my Livestream on Apr 15th, 2021, 23:00HKT

🤗Let’s talk about the potential and roadmap of fully transparent and regulated stablecoin #TUSD. See you soon! https://t.co/bgxs0MyCZC"
2021-04-13 10:36:50,2226,970,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $13.1 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #BTCST rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/8rcSPqqEPh"
2021-04-13 10:21:53,2436,989,"The circulation amount of #TRC20-#USDT issued by 
@Tether_to on #TRON network exceeded 21.9 Billion🎉🎉🎉🎊🎊🎊 https://t.co/mRJMW2C08V"
2021-04-13 09:41:00,2768,1131,"📢According to @coinmetrics, the market cap of #TRC20-#USDT is about to surpass #ERC20-#USDT! Prepare to witness history!

🤗Use #TRC20-#USDT to enjoy immediate transactions, free handling fee, different use cases such as trading, #TRON #Dapp, #BitTorrent, and more. https://t.co/F37pmTW5Y4"
2021-04-13 08:53:34,2264,988,"🚀 #TRON #TRX has one of the highest APY on @binance ""Spring Staking”!

#TronNetwork #Binance

❗️Don’t miss out❗️ https://t.co/DwYb3i2hbv"
2021-04-13 08:37:32,2509,1085,"🚀@binance Staking officially launches the 2nd Spring Staking promo, a high-yield locked staking activity. 

Stake your #TRX starting from 2021-04-13 12:00 PM (UTC) to earn up to 34.49% APY🚀
https://t.co/uNA57bvymI"
2021-04-12 11:40:40,2921,1285,"🎊Total Value Locked(TVL) in #TRON #DeFi Equals $12.6 Billion.

🤗All the projects are welcome to join #TRONCenturyMining. 

⚒️Stake one token for #TRX, #JST, #SUN, #BTT, #WIN, #BTCST rewards, enjoy high earnings with no risk at https://t.co/rJYHv3rZ8m https://t.co/qBodzd6PeJ"
2021-04-10 13:48:20,342,55,"(3/3) #JUSTNFTFund aims to be the ARK Funds in the #NFT space, registering world-class artworks as NFTs on #blockchain.
 
#JUSTNFTFund was born to build a bridge between top-notch artists and #blockchain, and to support the growth of native #crypto NFT artists."
2021-04-10 13:48:19,402,66,"(2/3) The #NFT artworks won in this auction include ""Klimt"" by BCA Gallery for $50,000, ""KIII"" by Liang Hongwei for $48,000, ""The Crow"" by @GabriellaBr for $10,000, ""Huobian Dream"" by @jivdontexist for $33,000 and ""Huo-Beam!!"" by @twistedvacancy for $88,000. https://t.co/rI5FAB7qjK"
2021-04-10 13:48:17,2359,993,"(1/3) I'm thrilled to announce that #JUSTNFTFund has successfully won the bids for 5 #NFT pieces with a total of $229K during the @HuobiCharity Auction hosted by @HuobiGlobal! 

All proceeds will go to @HuobiCharity for #Huobi’s philanthropic activities.

https://t.co/brIIHxuwYh https://t.co/gXPmnElU8g"
