created_at,favorite_count,retweet_count,text
2020-11-11 17:11:28,1,0,@Spencer_Fisken Sure.
2020-11-11 17:09:56,4,0,@don_barafranca Lol
2020-11-11 17:08:13,1,0,@WehLung I am.
2020-11-11 17:07:23,12,0,@LisaGrande13 :)
2020-11-11 17:00:13,1849,122,"I wonder if a case of Tesla Tequila will now come with every new Tesla car? 

After all, what does drunk driving mean when you're in a self driving car."
2020-11-10 22:28:42,1,0,@Patt24K Lol
2020-11-10 22:27:24,0,0,@BitNomadic Lol
2020-11-10 22:27:13,1,0,@mackdaddy_drew :)
2020-11-10 22:25:18,0,0,@Mackiemedia2020 :)
2020-11-10 22:24:03,0,0,@KMRKMRKMR3 Lol
2020-11-10 22:23:27,1,0,@Juslafond Lol
2020-11-10 22:22:56,0,0,@Nishadow Probably.
2020-11-10 22:21:35,0,0,@GeorgeFeb1987 :)
2020-11-10 22:21:01,2,0,@thebogdanoff Not enough.
2020-11-10 22:20:42,2,0,@Straightt1 :)
2020-11-10 22:19:28,1,0,@niknak1105 @theemrsmcafee :)
2020-11-10 17:44:18,1,0,@TDecentralized :)
2020-11-10 17:42:43,0,0,@TroubleTheTiger Lol
2020-11-10 17:41:44,9,0,@compassionsays I am.
2020-11-10 17:40:46,16,0,@mcejoh Lol
2020-11-10 17:40:30,34,0,@100monkeys :)
2020-11-10 17:38:41,15,0,@JPinTheNati Same here.
2020-11-10 17:38:10,4,0,@Bronx22 Lol
2020-11-10 17:37:47,5,1,@star95011 :)
2020-11-10 17:30:05,2696,191,"Someone stole a broom from the kitchen. 

Doesn't seem like much but talented artistry can turn a broom into any number of deadly weapons.

A full search of the cells was made for the broom. Wasn't found.

I believe whatever fucker stole it simply jumped on it and flew away."
2020-11-08 19:21:47,2,0,@Minnowsloth1 :)
2020-11-08 19:21:01,1,0,@Minnowsloth1 Lol
2020-11-08 19:20:40,0,0,@oneLOVE173 Lol
2020-11-08 19:19:55,1,0,@NoDirXnHome :)
2020-11-08 19:19:09,7,0,@kristaloughnane Thank you Krista
2020-11-08 19:18:25,24,0,@jockserbrown101 I am.
2020-11-08 19:00:06,1700,74,"Notes from prison: 

Time passes, but you have to squint to notice it in here."
2020-11-08 17:32:24,2,0,@mikesurike @theemrsmcafee I am chief.
2020-11-08 17:27:55,0,0,@CCCryptoLov3 :)
2020-11-08 00:01:17,0,0,@charlessvrd Thank you Charles.
2020-11-07 23:59:28,2,0,@AngLynne_tm :)
2020-11-07 23:55:30,2,0,@timmytwoton No clue.
2020-11-07 23:54:47,0,0,@RPTexian :)
2020-11-07 23:45:11,1,0,@KevinCatolster :)
2020-11-07 23:33:27,14,0,"@JamminJsoccer I haven't been involved with that company for over 25 years. 

Keep up."
2020-11-07 23:31:38,2,0,@thedaoski Word.
2020-11-07 23:30:14,0,0,@KyleEustis Word.
2020-11-07 23:26:50,7,0,@Dkey3191 Ty Devon
2020-11-07 23:24:33,26,0,@Mylambandmartyr @ClubKma Indeed.
2020-11-07 23:24:02,8,0,@Joefortune1 @Ventuckyspaz You're welcome Joseph.
2020-11-07 23:23:16,3,0,@whassanien So?
2020-11-07 23:18:22,10,0,@njoel5 Lol
2020-11-07 23:15:45,0,0,@RealHumptyB :)
2020-11-07 23:15:27,20,0,@TradeQuantum I am content.
2020-11-07 23:14:35,2,0,@journopixs :)
2020-11-07 21:00:15,4371,808,"Government bureaucrats, can store documents, modify them, erase them, or, if it suits them, create them out of thin air. 

Do not forget that votes are documents."
2020-11-06 23:00:19,2527,272,Society requires rules. You don't like the rules? Play a different game - your own.
2020-11-06 21:13:10,93,6,@theemrsmcafee I miss you my love.
2020-11-06 21:12:56,4,0,@LisaGrande13 Lol
2020-11-06 21:12:38,1,0,@theagathion :)
2020-11-06 21:11:37,2,0,@Margare66017861 Ty
2020-11-06 21:10:55,2,0,@doon_dr Word.
2020-11-06 21:10:13,1,0,@wade222 Not yet.
2020-11-06 21:10:05,4,0,@DrAnthonyFalsei Thank you Dr.
2020-11-06 21:09:42,2,0,@DannyMack100 Indeed.
2020-11-06 21:00:18,1092,103,"If the ""news"" had any baring on reality, the nightly news would be called the nightly truth. 

Oh... for such a world."
2020-11-06 19:55:39,25,0,@LordPente True.
2020-11-06 19:51:23,8,0,@BTCghostrider Word.
2020-11-06 19:50:32,27,0,@taykendesign :)
2020-11-06 19:48:58,11,0,@KissOccamsRazor :)
2020-11-06 19:48:47,5,0,@lealexa252 Ty
2020-11-06 19:46:01,12,0,@NunoGRod Lol
2020-11-06 19:45:39,6,0,@CryptoChat7 Not yet.
2020-11-06 19:44:18,1,0,@seejuiced :)
2020-11-06 19:42:35,10,0,@KaladinCB :)
2020-11-06 19:32:57,5,0,@Phase319 Word.
2020-11-06 19:31:57,0,0,@RobertJ95156615 Lol
2020-11-06 19:29:49,1,0,@constant_gardnr Word.
2020-11-06 19:29:09,3,0,@philive28705853 :)
2020-11-06 19:28:49,0,0,@KneeCow Lol
2020-11-06 19:24:00,1,0,@lightwordman :)
2020-11-06 19:21:52,0,0,@digitalbartpede :)
2020-11-06 19:13:49,2,0,@glomargadaffi You're welcome.
2020-11-06 19:11:40,22,0,@almondFLAGA Thank you Almond
2020-11-06 19:10:39,155,0,@Swallows83 I am.
2020-11-06 19:00:04,6275,967,"If you don't know what you don't know, you will never look for it. 

I promise you, there is much you don't know about this election."
2020-11-03 19:20:15,141,3,@theemrsmcafee Word.
2020-11-01 23:00:36,952,30,"A young lady is in the prison who seemingly was imprisoned halfway through a sex change. 

He/she is in love with a young man. They spend all day together. 

When we return to our cells I pass them on the stairs clinging to each other and crying.

Clearly they don't share a cell."
2020-11-01 20:09:27,5,0,@FrankNDad :)
2020-11-01 20:07:05,4,0,@Woolielove It is.
2020-11-01 20:04:41,5,0,@Pity_The_Foo Lol
2020-11-01 19:21:28,43,2,@vvmeier2 They believe it will soften me up. Obviously they don't know me very well.
2020-11-01 19:20:00,2,0,@KI4NRP :)
2020-11-01 19:18:47,10,0,@DJ_MikeyBoxx America with friends.
2020-11-01 19:18:26,4,0,@abdumad Indeed.
2020-11-01 19:18:15,3,0,@ron_arnhard You're welcome.
2020-11-01 19:16:56,92,4,@mynamespetelol I'm Irish. Of course I can.
2020-11-01 19:15:25,3,0,@gabbbbbs99 :)
2020-11-01 19:15:11,14,0,@Crypto____World I am very thankful.
2020-11-01 19:00:27,2350,126,"In Spanish prisons, men are, oddly, never naked among themselves. 

Even in showers men where their underpants. 

At first I found it prudish, but on reflection it certainly makes picking up the soap much safer."
2020-11-01 18:13:47,0,0,@rakeshchauhan92 :)
2020-11-01 15:56:12,8,0,@Eljaboom It has.
2020-11-01 15:55:50,0,0,@Wayne_mcb62 It definitely seems that way.
2020-11-01 15:54:33,0,0,@schakogian Not yet.
2020-11-01 15:54:24,0,0,@jussitheladd Ty Jack
2020-11-01 15:54:00,1,0,@russ13978309 Canned foods served luke warm.
2020-11-01 15:51:48,1,0,@tmancebop Indeed.
2020-11-01 15:48:54,0,0,@AGobsmack :)
2020-11-01 15:01:02,827,118,"Advertising, marketing and propaganda technology is extremely advanced, making you feel like things you never really desired. 

Like the status quo of a system offering choices which, in the end, benefit no one outside the systems elite."
2020-11-01 11:17:04,33,1,@LifetimeArsenal I'm feeling good today.
2020-11-01 11:16:21,8,0,@desiflaneur Unfortunately not at all.
2020-11-01 11:15:39,1,0,@disassociatingg Good morning.
2020-11-01 11:00:32,1911,218,"Goals are healthy - become a ship's captain, a surgeon, a carpenter. Good stuff. 

But the goal of attaining social status in a society gone mad?

I just don't know what to say."
2020-10-31 21:13:13,0,0,@Stage3000Screen :)
2020-10-31 20:28:53,1,0,@Wesley9172 :)
2020-10-31 20:27:32,2,0,@11o75 Ty
2020-10-31 20:18:02,4,0,@LeeARisk Word.
2020-10-31 20:16:55,2,0,@hmokmevale Word.
2020-10-31 20:16:35,23,0,@989x4000 Word.
2020-10-31 20:13:54,0,0,@Nobodyreallykn5 :)
2020-10-31 20:13:47,0,0,@XxDOUBLExDxX Indeed.
2020-10-31 20:00:35,2158,346,"We face a dying natural world, mindless jobs, powerlessness, reduced human contact ... 

Politics didn't do this. 

Corporations, who now supercede presidents, have turned people and nature into cogs of their system. 

They should be the ones on stage."
2020-10-31 12:03:01,0,0,@AmongusFunkus Lol
2020-10-31 12:02:22,3,0,@GrowtheFKUP :)
2020-10-31 12:01:15,10,0,@Sporthub365 No clue.
2020-10-31 12:00:13,5,0,@Priet_praat_ Ty Dennis
2020-10-31 11:59:24,5,0,@vorozab :)
2020-10-31 11:00:37,3102,359,"Just a few days until the election madness is over. 

No matter the results in three months no one, except the elite, will notice a single change in your life."
2020-10-30 23:00:10,2217,189,"The election is fun to watch? 

The post election chaos should be a blast."
2020-10-30 22:42:56,4,1,@mrdevdotnet Word.
2020-10-30 22:41:44,1,0,@SavageNoble31 :)
2020-10-30 22:39:09,2,0,@ricardoena Ty Ricardo
2020-10-30 22:33:57,1,0,@josephroymiller :)
2020-10-30 19:09:42,3,0,@adamballew No clue.
2020-10-30 19:09:26,2,0,@NateJay101 Ty CryptoNate
2020-10-30 19:07:53,10,1,@lorenzofb I am.
2020-10-30 19:06:54,1,0,@DannyMack100 :)
2020-10-30 19:06:46,1,0,@DamasKayleigh :)
2020-10-30 19:06:27,3,0,@VitruvianEpoch Word.
2020-10-30 19:06:11,7,0,@hmokmevale Thats what they're already doing.
2020-10-30 19:05:40,10,0,@stevan_g_ Word.
2020-10-30 19:05:17,1,0,@MANOMACHINE Lol
2020-10-30 19:04:55,104,11,@jamie_love It doesn't matter if you are high or low income. Income tax is unconstitutional. Prior to 1912 we had no income taxes and we got along just fine.
2020-10-30 19:01:56,0,0,@dockmas :)
2020-10-30 19:01:23,932,148,"What work do our politicians do? 

Apparently a lot. But be certain of this:

Whatever it may be, their own interests is the motivation for it."
2020-10-30 17:51:14,1,0,@Anarchivore :)
2020-10-30 17:33:44,6,0,@Beushausen I have paid over $50 million in taxes. I have paid more than my fair share.
2020-10-30 17:31:09,11,0,@DominaJustitia @CAUSSA2 Good for you.
2020-10-30 17:30:47,28,0,@gymdude_16 Word.
2020-10-30 17:29:54,9,0,@LifetimeArsenal No.
2020-10-30 17:29:42,5,0,@cryptowais I am.
2020-10-30 17:28:05,8,0,@LifetimeArsenal No.
2020-10-30 17:27:53,6,0,@ForwardGareth I know.
2020-10-30 17:27:39,12,0,@PlaceConfession Indeed.
2020-10-30 17:26:40,0,0,@coindorado Ty
2020-10-30 17:15:43,12,0,@huffmance Word.
2020-10-30 17:00:43,5329,883,"I'm in prison for refusing to file tax returns, while government bureaucrats use your taxes for private planes, lavish parties and all other benefits of their power. 

If you think this election, whatever its results, will change this system, you will be sadly disappointed."
2020-10-30 16:45:09,2,0,@TriciaNaz1964 Ty Tricia.
2020-10-30 15:32:36,0,0,@TrueAmog :)
2020-10-30 15:31:41,1,0,@goldy042 Indeed.
2020-10-30 15:25:45,6,0,@RNorris82 Its mostly edible.
2020-10-30 15:23:51,2,0,@Therese38538165 Tough guy tactics.
2020-10-30 15:20:51,11,0,@henrik37168915 Good for you.
2020-10-30 15:20:24,17,0,@SemenKing420 :)
2020-10-30 15:15:25,20,0,@newbury_eric Same here.
2020-10-30 15:15:16,1,0,@KungFew2 More than likely.
2020-10-30 15:10:58,33,0,@AnthonyBouc974 I am.
2020-10-30 15:00:41,1511,75,"Prison rule #3 

Never snitch to the guards for any offense. 

I have been moved again to an even more undesirable cell block and my new friend said: ""if someone steals from you stab them when they're not looking.""

Not my style."
2020-10-30 13:55:18,2,0,@Rum_Diet_Koke :)
2020-10-30 11:12:30,13,0,@VanillaChildd I am.
2020-10-30 11:00:34,1041,121,"The office of president began as head servant to the people. 

Somehow over the years it has become our head master's quarters."
2020-10-30 08:31:52,1,0,@Jcrotty56 @redsteeze You sure about that.
2020-10-30 08:29:11,0,0,@Bag_Of_Spiders Lol
2020-10-30 08:29:00,1,0,@PRAVEEN50704996 No.
2020-10-30 08:28:31,1,0,@TherealBrickman :)
2020-10-30 08:28:23,0,0,@NVMemes4Liberty Lol
2020-10-30 08:27:29,0,0,@scottje14986939 Not likely.
2020-10-30 08:27:18,0,0,@DannyMack100 Word.
2020-10-30 08:26:14,0,0,@davidleekerr :)
2020-10-30 08:26:02,2,0,@KillaColls No clue.
2020-10-30 08:25:53,2,0,@SunlitRoads I am.
2020-10-30 08:25:40,1,0,@realColinMac Lol
2020-10-30 08:23:54,0,0,@Geeenz67meeow Indeed.
2020-10-30 08:23:13,0,0,@goaterhead :)
2020-10-30 08:23:01,1,0,@spadoll Ty
2020-10-30 08:20:57,0,0,@dilliard_ed :)
2020-10-30 08:20:45,2,1,@SickParvisMagna :)
2020-10-29 23:00:19,1409,165,"The election is America's greatest sports pastime. With leagues, playoffs, cheerleaders, referees and mascots. 

The difference is that only the elite receive the betting payoff."
2020-10-29 22:29:27,2,0,@Saigon_Vietnam Hello Edgar.
2020-10-29 20:55:53,3,0,@mickmugsi123 It is.
2020-10-29 19:45:36,1,0,@SIGgoTapTap Indeed.
2020-10-29 19:45:20,0,0,@SurferCosmic :)
2020-10-29 19:19:50,0,0,@Michael18924831 :)
2020-10-29 19:14:17,2,0,@Billyth14474955 Lol
2020-10-29 19:13:07,0,0,@Nobodyreallykn5 Lol
2020-10-29 19:09:06,4,0,@RobertKuntz :)
2020-10-29 19:08:48,3,0,@sumar40041698 No.
2020-10-29 19:08:36,0,0,@FJackAlgos Not yet.
2020-10-29 19:08:13,17,0,@oddanndhairy Because your girlfriend said she would.
2020-10-29 19:00:56,345,22,"Lost tortoise Sparkplug found 30 miles from home. 

An impossibility unless he hitched a few rides."
2020-10-29 17:44:20,0,0,@Veteran4Librty Lol
2020-10-29 17:34:23,0,0,@stumblebum_ :)
2020-10-29 17:34:13,0,0,@HodlLord Lol
2020-10-29 17:33:38,1,0,@336jimmy Lol
2020-10-29 17:33:13,3,0,@srinigoes Indeed.
2020-10-29 17:33:02,4,0,@Sashasama :)
2020-10-29 17:31:27,9,1,@Crypsis12 Indeed.
2020-10-29 17:31:04,4,0,@buyinthedip :)
2020-10-29 17:05:30,1014,75,"""Lone policeman killed by rooster while breaking up cock fight in the Philippines"" 

Anyone who has actually seen a cock fight would know to send a swat team and still expect multiple casualties."
2020-10-29 15:45:23,0,0,@Michael18924831 :)
2020-10-29 15:44:47,1,0,@eightyATE :)
2020-10-29 15:44:29,0,0,@WPurr_is_key True.
2020-10-29 15:44:13,2,0,@Mackiemedia2020 A little.
2020-10-29 15:43:57,2,0,@Wayne_mcb62 Indeed.
2020-10-29 15:43:41,0,0,@989x4000 :)
2020-10-29 15:43:36,2,0,@niknak1105 Word.
2020-10-29 15:06:05,0,0,@over9keth :)
2020-10-29 15:05:51,0,0,@halastheory Word.
2020-10-29 15:05:18,4,0,@starlitekaraoke :)
2020-10-29 15:00:40,831,129,"Who gets your vote? 

You decide based on a groomed public image, speaking words written by others - all beamed for your pleasure through the media.

The remaining 99% of their realities are invisible - except through the fog of accusations illuminated by their opponents."
2020-10-29 13:24:31,1,0,@journopixs :)
2020-10-29 13:22:39,0,0,@niknak1105 :)
2020-10-29 11:14:09,1,0,@libertyorgtfo :)
2020-10-29 11:13:50,1,0,@Newus071 :)
2020-10-29 11:12:50,85,3,@theemrsmcafee Good. I've made some interesting friends in my new cell block. Things are looking up.
2020-10-29 11:08:03,0,0,@albrecht1968 :)
2020-10-29 11:07:10,0,0,@IcebergAttorney Good morning.
2020-10-29 11:06:39,1,0,@AcuteCurmudgeon :)
2020-10-29 11:06:20,3,0,@Mariusz0112358 True.
2020-10-29 11:05:35,1,0,@apbeaton :)
2020-10-29 11:04:18,59,2,@theemrsmcafee I love you and I miss you terribly.
2020-10-29 11:00:12,1157,86,"God bless America! 

We are certainly in need of blessing."
2020-10-29 08:20:37,10,0,@Pity_The_Foo :)
2020-10-29 08:18:50,6,0,@JoeCrypto19 :)
2020-10-29 08:18:31,0,0,@SkipjackESQ :)
2020-10-29 08:17:18,2,0,@srbmurphy :)
2020-10-29 08:16:43,3,0,@RaymondKooyenga @AlexandraMcG Indeed.
2020-10-29 08:15:46,1,0,@just_dead :)
2020-10-29 08:15:26,0,0,@Iberianite :)
2020-10-29 08:15:18,4,0,@hopfi2k Indeed.
2020-10-29 08:14:03,5,0,@DominicusSaxon Word.
2020-10-29 08:12:27,1,0,@Rum_Diet_Koke :)
2020-10-28 23:00:44,5288,264,"I have been moved to a new cell block. 

Certainly not the most desirable cell block in the prison. 

I am certain it's because I am still able to tweet despite my being in prison but I will continue to tweet no matter where I am. 

I love you all."
2020-10-28 20:23:44,0,0,@jasons6 @redsteeze :)
2020-10-28 20:22:58,6,0,@Anarchivore Word.
2020-10-28 20:21:54,0,0,@BeckDaviid :)
2020-10-28 20:20:51,1,0,@Crypsis12 @redsteeze :)
2020-10-28 20:20:43,3,0,@imvijaygir Indeed.
2020-10-28 19:12:11,1,0,@dani74829276 :)
2020-10-28 19:11:08,0,0,@Check0List11 Indeed.
2020-10-28 19:10:14,4,0,@PragmaticElle Good for you.
2020-10-28 19:08:58,11,0,@joeg816 Word.
2020-10-28 19:08:35,1,0,@PatyMar49943347 Indeed.
2020-10-28 19:08:14,3,1,@star95011 :)
2020-10-28 19:01:10,3340,517,"I have witnessed 15 elections since I was 15 years old. Not one change of power wafted a single hair of the average citizen. 

The only shift in wind were the fortunes of power lost by one group of elites to another."
2020-10-28 15:58:55,2,0,@ShanjocgG :)
2020-10-28 15:58:07,3,0,@Straightt1 Indeed.
2020-10-28 15:57:27,3,0,@buyinthedip I am.
2020-10-28 15:23:09,0,0,@sprdav5150 :)
2020-10-28 15:22:43,0,0,@WhyNut52208778 :)
2020-10-28 15:22:27,5,0,@PI_Forward No clue.
2020-10-28 15:00:07,959,73,"You would think a tiny cell and a prison yard as your only existence would be hell. 

It isn't. 

The lies, plots, rumors and deception here is identical to the world of politics.

The only difference is I get to experience it firsthand. You are condemned to watch it on the news."
2020-10-28 11:20:37,0,0,@PaulKrastinDias Indeed.
2020-10-27 23:00:35,983,65,"The prosecutor claims I am wanted for murder in Belize. This is false. The Belizean authorities will confirm this.

I was a person of interest like all of the murdered man's neighbors. I chose not to be questioned. 

I was already at war with the Belizean government."
2020-10-27 20:50:59,1,0,@KNautik :)
2020-10-27 20:48:18,5,0,@RITCHIEINNOCENT Good for you.
2020-10-27 20:47:55,2,0,@Triphammer111 Lol
2020-10-27 20:46:45,2,0,@JLawson937 :)
2020-10-27 20:46:21,1,0,@DanielO05422858 Ty Daniel
2020-10-27 20:45:52,2,0,@1warped1 No.
2020-10-27 19:26:50,0,0,@jason4d Good for you.
2020-10-27 19:26:23,0,0,@r_tpm :)
2020-10-27 19:26:10,1,0,@RitchieMann Good for you.
2020-10-27 19:25:37,2,0,@newmem2001 :)
2020-10-27 19:24:37,2,0,@greenetoo Same here.
2020-10-27 19:23:56,0,0,@charlessvrd Ty
2020-10-27 19:23:15,0,0,@ralphige247 Good for you.
2020-10-27 19:21:40,1,1,@SteveO_in_AZ I plan to.
2020-10-27 19:20:16,6,0,@chengdoo I'd love to.
2020-10-27 19:19:12,9,0,@MBP3117 Word.
2020-10-27 19:18:45,6,0,@cavehm You're welcome.
2020-10-27 19:18:27,4,0,@MichaelJBliss :)
2020-10-27 19:18:16,3,0,@JasonElander :)
2020-10-27 19:18:08,3,0,@KrizzMin Indeed.
2020-10-27 19:17:14,14,1,@Crypsis12 Word.
2020-10-27 19:16:10,9,0,@989x4000 Good for you.
2020-10-27 19:00:39,4463,963,"You think you are free because, unlike me, you are not in prison but you are in prison. 

A prison whose bars are propaganda, a politically controlled media, and the increasing power of authority."
2020-10-27 15:25:30,17,0,@jameshall1954 Not sure my friend.
2020-10-27 15:17:54,4,0,@snafu1313 Indeed.
2020-10-27 15:10:53,0,0,@sprdav5150 :)
2020-10-27 15:10:23,1,0,@ThomasAKaspar Not at all.
2020-10-27 15:09:47,0,0,@Alien_Visitor_2 I am.
2020-10-27 15:09:36,2,0,@philos_engineer :)
2020-10-27 15:09:15,1,0,@realmattdylan Word.
2020-10-27 15:08:58,13,0,@phangandan :)
2020-10-27 15:00:29,1378,62,"Prison rule #2 

Be polite to guards and inmates alike. 

Those who listened to their parents when young should have no problem in here."
2020-10-27 12:55:05,26,2,@Cego3K I have paid over $50 million dollars in taxes in my lifetime.
2020-10-27 12:53:22,13,0,"@RayBricker I have paid over $50 million dollars in taxes in my lifetime. 

I have not received $50 million in services from my government. 

I have every right to complain."
2020-10-27 12:49:37,1,0,@TCMLLC2020 I am.
2020-10-27 12:48:25,0,0,@prophet_smeef :)
2020-10-27 12:46:56,3,0,@CryptoLilze Word.
2020-10-27 11:07:20,1,0,@alex_00082 Not yet.
2020-10-27 11:06:16,9,0,@RossPotter13 Word.
2020-10-27 11:05:56,3,0,@durdurdurp Good morning.
2020-10-27 11:05:42,1,0,@ann_zahir :)
2020-10-27 11:00:20,3017,678,"The economy is bad but for whom? 

Congressmen do not lose their pay, their privileges, their homes.

Officials, bureaucrats and government employees do not get pay cuts.

A bad economy only affects we who carry the government on our shoulders."
2020-10-26 23:00:49,3665,659,"When the income tax amendment was passed a max of 2% was required. 

There was nearly an armed uprising. 

Its now over 50% in some states.

Nothing but meek complaints. What happened to America?"
2020-10-26 22:03:36,0,0,@FestusBro :)
2020-10-26 19:41:22,4,0,@crypto_spawn :)
2020-10-26 19:34:13,3,0,@theagathion Same here.
2020-10-26 19:34:01,3,0,@WeebCheesy No clue my friend.
2020-10-26 19:33:28,2,0,@DannyMack100 No word yet.
2020-10-26 19:22:02,2,0,@DannyMack100 Lol
2020-10-26 19:00:32,296,48,"I have answered questions from the European press. 

To save repetition my answers to each question can be found here at https://t.co/Yfr4zn8jtk

If you are an established media and have additional questions please address them to my wife by email at mrsjanicemcafee@gmail.com."
2020-10-26 18:23:11,3,0,@themusicalnazi True.
2020-10-26 16:33:13,1,0,@wendywoods5 Indeed.
2020-10-26 15:48:36,7,1,@FemineJud Word.
2020-10-26 15:47:39,4,0,@mvance_ Word.
2020-10-26 15:46:19,0,0,@franck_ziegler Ty
2020-10-26 15:44:09,1,0,@12BravoGran Word.
2020-10-26 15:00:32,850,118,"The problem with politics and the media is that you must separate the portrayed image from the reality of the person. 

They are not one in the same."
2020-10-26 14:22:16,0,0,@Ace_Bragg :)
2020-10-26 14:21:47,1,0,@Isaiah5417Msgr :)
2020-10-26 14:19:41,0,0,@spisakchrisxxx :)
2020-10-26 14:19:26,1,0,@jamiekolesnik Word.
2020-10-26 14:19:15,0,0,@CovidMemes3 :)
2020-10-26 11:15:13,0,0,@MAGA_Mom_KAG Lol
2020-10-26 11:14:05,1,0,@alanwhitehouse :)
2020-10-26 11:13:58,3,0,@naturalsettings Word.
2020-10-26 11:12:45,2,0,@buyinthedip Lol
2020-10-26 11:00:25,1836,154,"Why not share the presidency. 

Then nothing would get done in government. 

A vast improvement."
2020-10-25 21:53:15,7,1,@_SolomonRex :)
2020-10-25 21:50:29,2,0,@Ruben_Rotterdam Lol
2020-10-25 21:49:39,0,0,@drwjharvey :)
2020-10-25 21:48:55,2,0,@ReiSoleil I am.
2020-10-25 21:48:28,2,0,@BronxAdjacent :)
2020-10-25 21:48:13,0,0,@Stage3000Screen No clue.
2020-10-25 21:46:09,0,0,@onceuponattimei :)
2020-10-25 21:42:15,3,0,@GritsnG Lol
2020-10-25 21:40:31,2,0,@989x4000 :)
2020-10-25 21:39:30,1,0,@roadtrip72 :)
2020-10-25 19:16:42,0,0,@illerkillerhert :)
2020-10-25 19:15:49,5,0,@FleaboiMyoga True.
2020-10-25 19:15:21,18,2,@McClure808 Haven't had a bail hearing yet.
2020-10-25 19:14:41,2,0,@scrookson :)
2020-10-25 19:14:19,8,0,@sanchohack Possibly.
2020-10-25 19:12:41,30,0,@lostinininind I am content.
2020-10-25 19:12:04,1,0,@Solstice2344 Mostly edible.
2020-10-25 19:11:39,0,0,@MatHeller1 Nothing.
2020-10-25 19:11:18,0,0,@algorithm011 :)
2020-10-25 19:11:06,0,0,@PI_Forward Word.
2020-10-25 19:09:53,1,0,@idiot_salad Mostly edible.
2020-10-25 19:09:25,1,0,@falconnestorg Did that.
2020-10-25 19:00:28,1207,50,"I have been assigned a new table in the dining room. Each table seats four people. My new dining companions say nothing. 

Absolutely nothing!

I guess that after many years in here there is nothing that remains to be said."
2020-10-25 18:49:32,2,0,@countryofidiots @theemrsmcafee Word.
2020-10-25 15:31:51,3,0,@dudebroben Its an adventure.
2020-10-25 15:31:30,0,0,@melisandrePro @theemrsmcafee Word.
2020-10-25 15:31:01,0,0,@rippedasf :)
2020-10-25 15:30:48,7,0,@MBP3117 Word.
2020-10-25 15:16:35,1,0,@ChronicStanza It certainly seems that way.
2020-10-25 15:15:00,1,0,@use4a_no Indeed.
2020-10-25 15:14:39,0,0,@Rhyszinger Lol
2020-10-25 15:13:49,5,0,@MitchPeter8 :)
2020-10-25 15:10:45,0,0,@sjbrockhurst65 :)
2020-10-25 15:10:38,11,0,@MeMyselfAndI369 Word.
2020-10-25 15:00:51,1593,203,"If congressmen who make laws concerning prison sentences were required to spend a few weeks in prison prior to taking office, 

I can assure you we would have a more just and humane system 
of handling people who possess illegal drugs or commit non-violent offenses."
2020-10-25 14:59:00,11,0,@HearingItOut :)
2020-10-25 11:36:27,0,0,@kenedisco :)
2020-10-25 11:34:01,12,0,@iozjrok Nothing pleasant.
2020-10-25 11:26:46,457,3,@theemrsmcafee Yes dear.
2020-10-25 11:18:43,3,0,@OhMagaMan1 Lesson learned.
2020-10-25 11:17:20,25,0,@konrad_a_nold They do.
2020-10-25 11:16:56,19,0,@I_luv_ranting Indeed.
2020-10-25 11:16:30,89,0,@Gavarnos Lesson learned.
2020-10-25 11:16:17,15,0,@TriciaNaz1964 @niknak1105 I am.
2020-10-25 11:15:48,54,0,@RedBezza What came next was a degree of physical persuasion which I found both surprising and invigorating.
2020-10-25 11:15:09,7,0,@imcn57 No.
2020-10-25 11:12:59,57,0,"@Mercy4Hire No, but the encounter was not a pleasant one."
2020-10-25 11:12:10,6,0,@jmh_andres No clue.
2020-10-25 11:10:50,1,0,@ScouseCrypto :)
2020-10-25 11:07:56,4,0,@freeman_gav No clue. Its just the rule.
2020-10-25 11:07:02,29,1,@Shahzad61186210 No sure. I still haven't had a bail hearing yet.
2020-10-25 11:05:19,305,9,@niknak1105 A degree of physical persuasion which I found both surprising and invigorating.
2020-10-25 11:00:17,2041,69,"We are not allowed to shower in our cells in the mornings until the guards open our doors and give us permission. 

I decided, against my cell mate's urgent pleas, to shower early anyway. 

Its not something I'm likely to try again."
2020-10-25 09:23:15,0,0,@555Logic :)
2020-10-25 09:22:44,0,0,@ColinSkow No I don't.
2020-10-25 09:20:09,1,0,@OniKingFukai :)
2020-10-25 09:18:01,1,0,@MyVoltapetti :)
2020-10-25 09:17:41,1,0,@chuckdenniesr :)
2020-10-25 09:15:19,0,0,@RiganteCorsair Indeed.
2020-10-25 09:13:04,1,0,@GaryBurbank1 :)
2020-10-25 09:12:45,2,0,@ann_zahir Lol
2020-10-25 09:12:29,0,0,@ShanjocgG :)
2020-10-25 09:12:21,0,0,@1wayfarer :)
2020-10-25 09:11:59,0,0,@treeboucher84 :)
2020-10-25 09:11:34,3,0,@Zamuel42 Lol
2020-10-25 09:11:13,1,0,@cryptopauls Lol
2020-10-25 09:10:44,0,0,@MICHANICAL Same here.
2020-10-25 09:10:07,3,0,@dowdyjk :)
2020-10-24 22:00:33,2942,127,"Prison guards from other prison blocks sometimes approach me, usually with smiles, wanting to meet the notorious McAfee. 

Some even say ""if I can help, let me know.""

""That's kind of you. Just let me out.""

No takers."
2020-10-24 21:11:37,2,0,@Kokuzoku2 It is.
2020-10-24 21:07:15,3,0,@BornDe4d Haven't been to court yet.
